"Master","RecordType","RecordKey","Id","Name"
"Bloodmoon.esm","Apparatus","id:apparatus_a_spipe_01","apparatus_a_spipe_01","Pipe"
"Bloodmoon.esm","Armor","id:steel_cuirass","steel_cuirass","Steel Cuirass"
"Morrowind.esm","DialogueInfo","id:20733791225482603","20733791225482603",""
"Morrowind.esm","DialogueInfo","id:2073772292189831114","2073772292189831114",""
"Morrowind.esm","DialogueInfo","id:2074042547297764","2074042547297764",""
"Morrowind.esm","DialogueInfo","id:207427246257922335","207427246257922335",""
"Morrowind.esm","DialogueInfo","id:2074492991291723021","2074492991291723021",""
"Morrowind.esm","DialogueInfo","id:207501765683194201","207501765683194201",""
"Morrowind.esm","DialogueInfo","id:2075116612375824827","2075116612375824827",""
"Morrowind.esm","DialogueInfo","id:2075428361120372983","2075428361120372983",""
"Morrowind.esm","DialogueInfo","id:20755223632701523986","20755223632701523986",""
"Morrowind.esm","DialogueInfo","id:2076729216307029263","2076729216307029263",""
"Morrowind.esm","DialogueInfo","id:207758653283413900","207758653283413900",""
"Morrowind.esm","DialogueInfo","id:20778812275152148","20778812275152148",""
"Morrowind.esm","DialogueInfo","id:2078321971716710214","2078321971716710214",""
"Morrowind.esm","DialogueInfo","id:2079411029939910790","2079411029939910790",""
"Morrowind.esm","DialogueInfo","id:20795189272872913707","20795189272872913707",""
"Morrowind.esm","DialogueInfo","id:208003291173136669","208003291173136669",""
"Morrowind.esm","DialogueInfo","id:20804221403211015930","20804221403211015930",""
"Morrowind.esm","DialogueInfo","id:20807118542539915147","20807118542539915147",""
"Morrowind.esm","DialogueInfo","id:20807165811377520341","20807165811377520341",""
"Morrowind.esm","DialogueInfo","id:2081233371891213038","2081233371891213038",""
"Morrowind.esm","DialogueInfo","id:2081327727134104247","2081327727134104247",""
"Morrowind.esm","DialogueInfo","id:208183984953192","208183984953192",""
"Morrowind.esm","DialogueInfo","id:208186041309131428","208186041309131428",""
"Morrowind.esm","DialogueInfo","id:208254963257421323","208254963257421323",""
"Morrowind.esm","DialogueInfo","id:20838288181841311622","20838288181841311622",""
"Morrowind.esm","DialogueInfo","id:208438425199122357","208438425199122357",""
"Morrowind.esm","DialogueInfo","id:20849308671045913431","20849308671045913431",""
"Morrowind.esm","DialogueInfo","id:20852228061173718481","20852228061173718481",""
"Morrowind.esm","DialogueInfo","id:20852840275513196","20852840275513196",""
"Morrowind.esm","DialogueInfo","id:2085570133178727968","2085570133178727968",""
"Morrowind.esm","DialogueInfo","id:2086720512140121692","2086720512140121692",""
"Morrowind.esm","DialogueInfo","id:2086911185125338815","2086911185125338815",""
"Morrowind.esm","DialogueInfo","id:2087615191581717230","2087615191581717230",""
"Morrowind.esm","DialogueInfo","id:20891324755107648","20891324755107648",""
"Morrowind.esm","DialogueInfo","id:20892111301319630015","20892111301319630015",""
"Morrowind.esm","DialogueInfo","id:20897158366663925","20897158366663925",""
"Morrowind.esm","DialogueInfo","id:20900314191304713085","20900314191304713085",""
"Morrowind.esm","DialogueInfo","id:20901227522317415556","20901227522317415556",""
"Morrowind.esm","DialogueInfo","id:209032015263222934","209032015263222934",""
"Morrowind.esm","DialogueInfo","id:2091111503260219176","2091111503260219176",""
"Morrowind.esm","DialogueInfo","id:20912389211469780","20912389211469780",""
"Morrowind.esm","DialogueInfo","id:209141934282905242","209141934282905242",""
"Morrowind.esm","DialogueInfo","id:20921225785922999","20921225785922999",""
"Morrowind.esm","DialogueInfo","id:2092131197264355231","2092131197264355231",""
"Morrowind.esm","DialogueInfo","id:2092699671389315141","2092699671389315141",""
"Morrowind.esm","DialogueInfo","id:2093519025319717355","2093519025319717355",""
"Morrowind.esm","DialogueInfo","id:209412776195423851","209412776195423851",""
"Morrowind.esm","DialogueInfo","id:2094320089258568298","2094320089258568298",""
"Morrowind.esm","DialogueInfo","id:20951198133217320278","20951198133217320278",""
"Morrowind.esm","DialogueInfo","id:2095185172206811089","2095185172206811089",""
"Morrowind.esm","DialogueInfo","id:209526480499726412","209526480499726412",""
"Morrowind.esm","DialogueInfo","id:209581764948007108","209581764948007108",""
"Morrowind.esm","DialogueInfo","id:2096128445464529758","2096128445464529758",""
"Morrowind.esm","DialogueInfo","id:20968120092397631075","20968120092397631075",""
"Morrowind.esm","DialogueInfo","id:209711741416031888","209711741416031888",""
"Morrowind.esm","DialogueInfo","id:209792107263299899","209792107263299899",""
"Morrowind.esm","DialogueInfo","id:2098429973123916938","2098429973123916938",""
"Morrowind.esm","DialogueInfo","id:209846032008816286","209846032008816286",""
"Morrowind.esm","DialogueInfo","id:2099173394134409","2099173394134409",""
"Morrowind.esm","DialogueInfo","id:20992127811993920291","20992127811993920291",""
"Morrowind.esm","DialogueInfo","id:21001154462971119946","21001154462971119946",""
"Morrowind.esm","DialogueInfo","id:2101030417144731673","2101030417144731673",""
"Morrowind.esm","DialogueInfo","id:21017120682722422952","21017120682722422952",""
"Morrowind.esm","DialogueInfo","id:2101924604256011882","2101924604256011882",""
"Morrowind.esm","DialogueInfo","id:210253225465905302","210253225465905302",""
"Morrowind.esm","DialogueInfo","id:210281414633333066","210281414633333066",""
"Morrowind.esm","DialogueInfo","id:21032743266676044","21032743266676044",""
"Morrowind.esm","DialogueInfo","id:21040756104853410","21040756104853410",""
"Morrowind.esm","DialogueInfo","id:21052268672898528393","21052268672898528393",""
"Morrowind.esm","DialogueInfo","id:210568728225343267","210568728225343267",""
"Morrowind.esm","DialogueInfo","id:21059108622542931821","21059108622542931821",""
"Morrowind.esm","DialogueInfo","id:2106397451101832648","2106397451101832648",""
"Morrowind.esm","DialogueInfo","id:21068297873150019442","21068297873150019442",""
"Morrowind.esm","DialogueInfo","id:21070155552569720887","21070155552569720887",""
"Morrowind.esm","DialogueInfo","id:21071236919845265","21071236919845265",""
"Morrowind.esm","DialogueInfo","id:21072873318899916","21072873318899916",""
"Morrowind.esm","DialogueInfo","id:21077297562059820038","21077297562059820038",""
"Morrowind.esm","DialogueInfo","id:21086700816657718","21086700816657718",""
"Morrowind.esm","DialogueInfo","id:210881014910234529","210881014910234529",""
"Morrowind.esm","DialogueInfo","id:210892729748049952","210892729748049952",""
"Morrowind.esm","DialogueInfo","id:2109073293103111619","2109073293103111619",""
"Morrowind.esm","DialogueInfo","id:2109814264271518939","2109814264271518939",""
"Morrowind.esm","DialogueInfo","id:2110330903288211885","2110330903288211885",""
"Morrowind.esm","DialogueInfo","id:211101452226644864","211101452226644864",""
"Morrowind.esm","DialogueInfo","id:21125207351757211506","21125207351757211506",""
"Morrowind.esm","DialogueInfo","id:21134259612333421599","21134259612333421599",""
"Morrowind.esm","DialogueInfo","id:2114173912177319034","2114173912177319034",""
"Morrowind.esm","DialogueInfo","id:2114312152750030343","2114312152750030343",""
"Morrowind.esm","DialogueInfo","id:2114480271617914707","2114480271617914707",""
"Morrowind.esm","DialogueInfo","id:211512880786837995","211512880786837995",""
"Morrowind.esm","DialogueInfo","id:2115189551104919933","2115189551104919933",""
"Morrowind.esm","DialogueInfo","id:21157198851961519454","21157198851961519454",""
"Morrowind.esm","DialogueInfo","id:21160225191022830390","21160225191022830390",""
"Morrowind.esm","DialogueInfo","id:21168250872981731791","21168250872981731791",""
"Morrowind.esm","DialogueInfo","id:2116920153508124189","2116920153508124189",""
"Morrowind.esm","DialogueInfo","id:21173303561552713983","21173303561552713983",""
"Morrowind.esm","DialogueInfo","id:21177186366623779","21177186366623779",""
"Morrowind.esm","DialogueInfo","id:21184193383229632440","21184193383229632440",""
"Morrowind.esm","DialogueInfo","id:211855804272216831","211855804272216831",""
"Morrowind.esm","DialogueInfo","id:2118616547893417897","2118616547893417897",""
"Morrowind.esm","DialogueInfo","id:211953251131581851","211953251131581851",""
"Morrowind.esm","DialogueInfo","id:2121927955274906460","2121927955274906460",""
"Morrowind.esm","DialogueInfo","id:212226904298698671","212226904298698671",""
"Morrowind.esm","DialogueInfo","id:2122832537222469569","2122832537222469569",""
"Morrowind.esm","DialogueInfo","id:212302544226569679","212302544226569679",""
"Morrowind.esm","DialogueInfo","id:21232247303007417","21232247303007417",""
"Morrowind.esm","DialogueInfo","id:212361274617362418","212361274617362418",""
"Morrowind.esm","DialogueInfo","id:21239569178141597","21239569178141597",""
"Morrowind.esm","DialogueInfo","id:212403159750086488","212403159750086488",""
"Morrowind.esm","DialogueInfo","id:21241332725602991","21241332725602991",""
"Morrowind.esm","DialogueInfo","id:2127026142184332688","2127026142184332688",""
"Morrowind.esm","DialogueInfo","id:212704441828614517","212704441828614517",""
"Morrowind.esm","DialogueInfo","id:21283201721506616014","21283201721506616014",""
"Morrowind.esm","DialogueInfo","id:21283233932918020851","21283233932918020851",""
"Morrowind.esm","DialogueInfo","id:212834210945732405","212834210945732405",""
"Morrowind.esm","DialogueInfo","id:2128531722165943961","2128531722165943961",""
"Morrowind.esm","DialogueInfo","id:21287290841158518952","21287290841158518952",""
"Morrowind.esm","DialogueInfo","id:21299202901721431424","21299202901721431424",""
"Morrowind.esm","DialogueInfo","id:21300129862118332317","21300129862118332317",""
"Morrowind.esm","DialogueInfo","id:21304292732540715382","21304292732540715382",""
"Morrowind.esm","DialogueInfo","id:2133913853425831","2133913853425831",""
"Morrowind.esm","DialogueInfo","id:2134014104174989534","2134014104174989534",""
"Morrowind.esm","DialogueInfo","id:2134193271549706","2134193271549706",""
"Morrowind.esm","DialogueInfo","id:21364101571908030506","21364101571908030506",""
"Morrowind.esm","DialogueInfo","id:2137234730663717","2137234730663717",""
"Morrowind.esm","DialogueInfo","id:21375324302821921224","21375324302821921224",""
"Morrowind.esm","DialogueInfo","id:2138029856228311984","2138029856228311984",""
"Morrowind.esm","DialogueInfo","id:213822109549612791","213822109549612791",""
"Morrowind.esm","DialogueInfo","id:21392257142789118936","21392257142789118936",""
"Morrowind.esm","DialogueInfo","id:21393150042789827353","21393150042789827353",""
"Morrowind.esm","DialogueInfo","id:213957273493512843","213957273493512843",""
"Morrowind.esm","DialogueInfo","id:21403228711713416076","21403228711713416076",""
"Morrowind.esm","DialogueInfo","id:21413128062605519005","21413128062605519005",""
"Morrowind.esm","DialogueInfo","id:2141628904202311866","2141628904202311866",""
"Morrowind.esm","DialogueInfo","id:2142019362157174099","2142019362157174099",""
"Morrowind.esm","DialogueInfo","id:2142238361497612558","2142238361497612558",""
"Morrowind.esm","DialogueInfo","id:214232044220624652","214232044220624652",""
"Morrowind.esm","DialogueInfo","id:21427248903224225173","21427248903224225173",""
"Morrowind.esm","DialogueInfo","id:2143276511458330375","2143276511458330375",""
"Morrowind.esm","DialogueInfo","id:214331190018962202","214331190018962202",""
"Morrowind.esm","DialogueInfo","id:2143612009185327088","2143612009185327088",""
"Morrowind.esm","DialogueInfo","id:21438215381609827872","21438215381609827872",""
"Morrowind.esm","DialogueInfo","id:21444205622958319566","21444205622958319566",""
"Morrowind.esm","DialogueInfo","id:2144426811430526847","2144426811430526847",""
"Morrowind.esm","DialogueInfo","id:21446261701775216178","21446261701775216178",""
"Morrowind.esm","DialogueInfo","id:2145244015838203","2145244015838203",""
"Morrowind.esm","DialogueInfo","id:2145372522763413208","2145372522763413208",""
"Morrowind.esm","DialogueInfo","id:2145414182122620316","2145414182122620316",""
"Morrowind.esm","DialogueInfo","id:2145628402361520518","2145628402361520518",""
"Morrowind.esm","DialogueInfo","id:21460153862684717352","21460153862684717352",""
"Morrowind.esm","DialogueInfo","id:214602402234272090","214602402234272090",""
"Morrowind.esm","DialogueInfo","id:214711275636391386","214711275636391386",""
"Morrowind.esm","DialogueInfo","id:21473303321162811204","21473303321162811204",""
"Morrowind.esm","DialogueInfo","id:214771514161046015","214771514161046015",""
"Morrowind.esm","DialogueInfo","id:21496305571392027647","21496305571392027647",""
"Morrowind.esm","DialogueInfo","id:2149673812659020275","2149673812659020275",""
"Morrowind.esm","DialogueInfo","id:2151217716230119273","2151217716230119273",""
"Morrowind.esm","DialogueInfo","id:21531321153204616283","21531321153204616283",""
"Morrowind.esm","DialogueInfo","id:21533100361942829585","21533100361942829585",""
"Morrowind.esm","DialogueInfo","id:215332699164163571","215332699164163571",""
"Morrowind.esm","DialogueInfo","id:215347874538122507","215347874538122507",""
"Morrowind.esm","DialogueInfo","id:215372446943884012","215372446943884012",""
"Morrowind.esm","DialogueInfo","id:21538306463267817961","21538306463267817961",""
"Morrowind.esm","DialogueInfo","id:215481551366994686","215481551366994686",""
"Morrowind.esm","DialogueInfo","id:215493212146589322","215493212146589322",""
"Morrowind.esm","DialogueInfo","id:21551189651219330202","21551189651219330202",""
"Morrowind.esm","DialogueInfo","id:21564534975647208","21564534975647208",""
"Morrowind.esm","DialogueInfo","id:2156667072767516985","2156667072767516985",""
"Morrowind.esm","DialogueInfo","id:2156811847188144108","2156811847188144108",""
"Morrowind.esm","DialogueInfo","id:2157928847323931853","2157928847323931853",""
"Morrowind.esm","DialogueInfo","id:21583417029222533","21583417029222533",""
"Morrowind.esm","DialogueInfo","id:21587299821476624562","21587299821476624562",""
"Morrowind.esm","DialogueInfo","id:215877686215518826","215877686215518826",""
"Morrowind.esm","DialogueInfo","id:2159075413115622935","2159075413115622935",""
"Morrowind.esm","DialogueInfo","id:215911430523152771","215911430523152771",""
"Morrowind.esm","DialogueInfo","id:21607125472954318630","21607125472954318630",""
"Morrowind.esm","DialogueInfo","id:21611123811637528820","21611123811637528820",""
"Morrowind.esm","DialogueInfo","id:216121966542789968","216121966542789968",""
"Morrowind.esm","DialogueInfo","id:2161725636750318102","2161725636750318102",""
"Morrowind.esm","DialogueInfo","id:216271289274155447","216271289274155447",""
"Morrowind.esm","DialogueInfo","id:21631103052401327334","21631103052401327334",""
"Morrowind.esm","DialogueInfo","id:2163327711198424143","2163327711198424143",""
"Morrowind.esm","DialogueInfo","id:216395382804324739","216395382804324739",""
"Morrowind.esm","DialogueInfo","id:21641730513710762","21641730513710762",""
"Morrowind.esm","DialogueInfo","id:2164713501400619694","2164713501400619694",""
"Morrowind.esm","DialogueInfo","id:21652491747314888","21652491747314888",""
"Morrowind.esm","DialogueInfo","id:2165614813537622015","2165614813537622015",""
"Morrowind.esm","DialogueInfo","id:21656212171267926535","21656212171267926535",""
